tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_screen,rt_userid,rt_rt_count,rt_fav_count,rt_tweetid
1274294686098903040,1266371481006510081,jennife67309813,sat jun 20 10:55:03 +0000 2020,en,,how narendra modi seduced india with envy and hate https://t.co/mxfpb5y3c6 @potus @rahulgandhi @republic @realdonaldtrump @hhshkmohd,original,79,23,false,[],"[{'url': 'https://t.co/mxfpb5y3c6', 'expanded_url': 'https://www.nytimes.com/2019/05/23/opinion/modi-india-election.html?smid=tw-share', 'display_url': 'nytimes.com/2019/05/23/opi…', 'indices': [51, 74]}]",fri may 29 14:11:11 +0000 2020,"[822215679726100480, 3171712086, 811972460560019456, 25073877, 44335525]","['potus', 'rahulgandhi', 'republic', 'realdonaldtrump', 'hhshkmohd']",,,0,0,
1274294750636584962,332616151,2ndamendment,sat jun 20 10:55:18 +0000 2020,und,united states,@rccook7 @lstisdall2 @thejtlewis @realdonaldtrump @potus https://t.co/duceeuaz4y,reply,3989,940,false,[],"[{'url': 'https://t.co/duceeuaz4y', 'expanded_url': 'https://www.google.com/amp/s/www.nytimes.com/2015/06/25/us/politics/activist-removed-after-heckling-obama-at-lgbt-event.amp.html', 'display_url': 'google.com/amp/s/www.nyti…', 'indices': [57, 80]}]",sun jul 10 03:56:59 +0000 2011,"[1207843545400385537, 1213147633973227520, 3310061541, 25073877, 822215679726100480]","['rccook7', 'lstisdall2', 'thejtlewis', 'realdonaldtrump', 'potus']",,,0,0,
1274295383267696642,1182628414110556164,barbaracoppock6,sat jun 20 10:57:49 +0000 2020,en,,rt @amyklobuchar: again on a friday night.   we noticed.  and so did he and he’s not resigning.  https://t.co/rewife3n8b,retweeted_tweet_without_comment,10,6831,false,[],"[{'url': 'https://t.co/rewife3n8b', 'expanded_url': 'https://www.nytimes.com/2020/06/19/nyregion/us-attorney-manhattan-trump.html?referringsource=articleshare', 'display_url': 'nytimes.com/2020/06/19/nyr…', 'indices': [97, 120]}]",fri oct 11 12:06:29 +0000 2019,[33537967],['amyklobuchar'],amyklobuchar,33537967.0,583,3012,1.2741856363088323e+18
1274295599022702593,862724640938102784,indirakhan5,sat jun 20 10:58:40 +0000 2020,en,,rt @amyklobuchar: again on a friday night.   we noticed.  and so did he and he’s not resigning.  https://t.co/rewife3n8b,retweeted_tweet_without_comment,3,3874,false,[],"[{'url': 'https://t.co/rewife3n8b', 'expanded_url': 'https://www.nytimes.com/2020/06/19/nyregion/us-attorney-manhattan-trump.html?referringsource=articleshare', 'display_url': 'nytimes.com/2020/06/19/nyr…', 'indices': [97, 120]}]",thu may 11 17:42:37 +0000 2017,[33537967],['amyklobuchar'],amyklobuchar,33537967.0,586,3017,1.2741856363088323e+18
1274295754736222208,452355897,aerosteon1,sat jun 20 10:59:17 +0000 2020,en,,rt @fernanzisabel1: make america great again! #trump2020nowmorethanever🇺🇸 #trump2020🇺🇸 #makeamericagreatagain🇺🇸 https://t.co/fft6grxtmi,quoted_tweet,173,10307,false,"[trump2020nowmorethanever, trump2020, makeamericagreatagain]","[{'url': 'https://t.co/fft6grxtmi', 'expanded_url': 'https://twitter.com/germanytrump/status/1274115319267819523', 'display_url': 'twitter.com/germanytrump/s…', 'indices': [112, 135]}]",sun jan 01 19:00:43 +0000 2012,[1022906153498550283],['fernanzisabel1'],,,3,2,1.2742820250679173e+18
1274295220448919555,1173794083699122179,rayolin01,sat jun 20 10:57:10 +0000 2020,en,"florida, usa",blm and antifa are still terrorist groups. send in the fed. @realdonaldtrump @donaldjtrumpjr https://t.co/vcpniwcxdi,original,113,6782,false,[],"[{'url': 'https://t.co/vcpniwcxdi', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8384065/amp/black-lives-matter-leader-declares-war-police.html?__twitter_impression=true', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [93, 116]}]",tue sep 17 03:01:42 +0000 2019,"[25073877, 39344374]","['realdonaldtrump', 'donaldjtrumpjr']",,,0,0,
1274287615051612160,3013055124,patticakeski,sat jun 20 10:26:57 +0000 2020,und,,@jackie16467946 @pamcakez1 @1776fighters @baligubadle1 @joebiden https://t.co/xzdusmwqzo,reply,246,17024,false,[],"[{'url': 'https://t.co/xzdusmwqzo', 'expanded_url': 'https://www.washingtonpost.com/opinions/2020/03/16/no-white-house-didnt-dissolve-its-pandemic-response-office/#click=https://t.co/8mitcqqaez', 'display_url': 'washingtonpost.com/opinions/2020/…', 'indices': [65, 88]}]",sun feb 08 06:28:19 +0000 2015,"[1211963325254254594, 1250315254522736641, 2428007048, 1215048504114057223, 939091]","['jackie16467946', 'pamcakez1', '1776fighters', 'baligubadle1', 'joebiden']",,,0,0,
1274288242666409985,24470087,kals55,sat jun 20 10:29:26 +0000 2020,und,,@repgallagher @realdonaldtrump https://t.co/9oxhvxhfit,reply,2818,343962,false,[],"[{'url': 'https://t.co/9oxhvxhfit', 'expanded_url': 'https://www.washingtonpost.com/national-security/trump-administration-replaces-manhattan-us-attorney/2020/06/19/acae9348-b298-11ea-8758-bfd1d045525a_story.html?fbclid=iwar0rnuq88m56k7i2fcdmj_d_wc_kkb7efc5-2gwxfgcfuauxwkwqgxn37p4', 'display_url': 'washingtonpost.com/national-secur…', 'indices': [31, 54]}]",sun mar 15 02:07:00 +0000 2009,"[815966620300480514, 25073877]","['repgallagher', 'realdonaldtrump']",,,0,0,
1274288292205342720,580116672,what_will_happe,sat jun 20 10:29:38 +0000 2020,und,,@victoryfortomo1 @germanytrump @realdonaldtrump @breitbartnews https://t.co/vrvc3r03pl,reply,1,12,false,[],"[{'url': 'https://t.co/vrvc3r03pl', 'expanded_url': 'https://www.washingtonpost.com/wp-srv/national/longterm/churches/churches.htm', 'display_url': 'washingtonpost.com/wp-srv/nationa…', 'indices': [63, 86]}]",mon may 14 16:46:47 +0000 2012,"[1223327731754196997, 1056721841941897216, 25073877, 457984599]","['victoryfortomo1', 'germanytrump', 'realdonaldtrump', 'breitbartnews']",,,0,0,
1274288314099654656,957736808577675264,zenwriter2,sat jun 20 10:29:43 +0000 2020,en,,"@realdonaldtrump bunker boy prefers people jammed together in a coronavirus frappe that will kill a lot of them and their friends and families.  who cares, so long as his racism gets a few cheers? https://t.co/trl52xcttt",reply,8,184,false,[],"[{'url': 'https://t.co/trl52xcttt', 'expanded_url': 'https://www.washingtonpost.com/nation/2020/06/19/coronavirus-live-updates-us/', 'display_url': 'washingtonpost.com/nation/2020/06…', 'indices': [197, 220]}]",sun jan 28 22:07:03 +0000 2018,[25073877],['realdonaldtrump'],,,0,0,
1274288444672552963,596178926,sonjacamden,sat jun 20 10:30:15 +0000 2020,en,,what does one expect from a presidential campaign when their candidate is #dictatortrump. they know @joebiden is leading in the polls chances of re-election are slim in the midst of #pandemics on so many levels. #tulsadeathrally says allot! #wakeupamerica  https://t.co/zef1sumbxm,original,99,797,false,"[dictatortrump, pandemics, tulsadeathrally, wakeupamerica]","[{'url': 'https://t.co/zef1sumbxm', 'expanded_url': 'https://www.washingtonpost.com/opinions/2020/06/19/leaked-document-makes-trumps-use-nazi-era-symbol-look-worse/', 'display_url': 'washingtonpost.com/opinions/2020/…', 'indices': [257, 280]}]",fri jun 01 06:17:52 +0000 2012,[939091],['joebiden'],,,0,0,
1274288540013256704,957736808577675264,zenwriter2,sat jun 20 10:30:37 +0000 2020,en,,"@realdonaldtrump @breitbartnews poor dopes, a lot of them and their friends and families will die from attending that coronavirus frappe. https://t.co/trl52xcttt",reply,8,184,false,[],"[{'url': 'https://t.co/trl52xcttt', 'expanded_url': 'https://www.washingtonpost.com/nation/2020/06/19/coronavirus-live-updates-us/', 'display_url': 'washingtonpost.com/nation/2020/06…', 'indices': [138, 161]}]",sun jan 28 22:07:03 +0000 2018,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",,,0,0,
1274289377787752449,1265865815158652929,michael82340146,sat jun 20 10:33:57 +0000 2020,und,,@terryvernonsmi3 @sputnik99993 @letswinin2020 @tonyxtwo @realdonaldtrump @mayorbowser https://t.co/7pnfkp2axc😉,reply,3,431,false,[],"[{'url': 'https://t.co/7pnfkp2axc', 'expanded_url': 'https://www.washingtonpost.com/politics/2020/06/09/trump-tweets-outrageous-conspiracy-theory-about-injured-buffalo-man/?outputtype=amp', 'display_url': 'washingtonpost.com/politics/2020/…', 'indices': [86, 109]}]",thu may 28 04:42:02 +0000 2020,"[830324630468464641, 1272255525451956225, 3858646219, 1261816778256265222, 25073877, 976542720]","['terryvernonsmi3', 'sputnik99993', 'letswinin2020', 'tonyxtwo', 'realdonaldtrump', 'mayorbowser']",,,0,0,
1274289887970287616,957736808577675264,zenwriter2,sat jun 20 10:35:59 +0000 2020,en,,@lbrtynow @realdonaldtrump @urbanachievr did you already forgot about the many tens of thousands killed in the pandemic by president incompetency? https://t.co/s0vwfrxjhe,reply,8,184,false,[],"[{'url': 'https://t.co/s0vwfrxjhe', 'expanded_url': 'https://www.washingtonpost.com/politics/public-health-experts-warn-pences-sunny-approach-to-pandemic-ignores-possibility-of-dark-days-ahead/2020/06/19/fe88eaf8-b17e-11ea-8758-bfd1d045525a_story.html', 'display_url': 'washingtonpost.com/politics/publi…', 'indices': [147, 170]}]",sun jan 28 22:07:03 +0000 2018,"[559623797, 25073877, 468657693]","['lbrtynow', 'realdonaldtrump', 'urbanachievr']",,,0,0,
1274290166446858240,1173041641,dog_person20,sat jun 20 10:37:05 +0000 2020,en,,"@charliekirk11 @realdonaldtrump trump is on pace for 25,000 lies in his single term in office. #trumpliesamericansdie   https://t.co/amgzud2vpf",reply,40,2732,false,[trumpliesamericansdie],"[{'url': 'https://t.co/amgzud2vpf', 'expanded_url': 'https://www.google.com/amp/s/www.washingtonpost.com/politics/2020/04/14/president-trump-made-18000-false-or-misleading-claims-1170-days/%3foutputtype=amp', 'display_url': 'google.com/amp/s/www.wash…', 'indices': [120, 143]}]",tue feb 12 20:43:12 +0000 2013,"[292929271, 25073877]","['charliekirk11', 'realdonaldtrump']",,,0,0,
1274290276413177856,1223916155942973441,scottswaim3,sat jun 20 10:37:31 +0000 2020,en,"statesville, nc",black leaders in tulsa are outraged by trump’s planned rally during a pandemic https://t.co/tbfz2ckxda another example of the screw you attitude of @realdonaldtrump .,original,316,682,false,[],"[{'url': 'https://t.co/tbfz2ckxda', 'expanded_url': 'https://www.washingtonpost.com/politics/2020/06/19/black-leaders-tulsa-are-outraged-by-trumps-planned-rally-during-pandemic/', 'display_url': 'washingtonpost.com/politics/2020/…', 'indices': [79, 102]}]",sun feb 02 10:29:30 +0000 2020,[],[],,,0,0,
1274290835434192896,957736808577675264,zenwriter2,sat jun 20 10:39:45 +0000 2020,und,,@realdonaldtrump @gtbynum https://t.co/trl52xcttt,reply,8,184,false,[],"[{'url': 'https://t.co/trl52xcttt', 'expanded_url': 'https://www.washingtonpost.com/nation/2020/06/19/coronavirus-live-updates-us/', 'display_url': 'washingtonpost.com/nation/2020/06…', 'indices': [26, 49]}]",sun jan 28 22:07:03 +0000 2018,"[25073877, 17232635]","['realdonaldtrump', 'gtbynum']",,,0,0,
1274293231715524609,15118253,jbtaylor,sat jun 20 10:49:16 +0000 2020,en,"washington, dc","@realdonaldtrump @mayorbowser mr. president, the statue you're upset about depicts a truly disgusting human being. this is who you are defending. https://t.co/utndhmbiju and when it comes to people doing their jobs, would you please do yours? tweeting crap like this isn't in your job description.",reply,6180,6137,false,[],"[{'url': 'https://t.co/utndhmbiju', 'expanded_url': 'https://www.washingtonpost.com/local/why-is-confederate-general-albert-pike-memorialized-at-judiciary-square/2016/10/22/9d69f26c-96ed-11e6-bc79-af1cd3d2984b_story.html', 'display_url': 'washingtonpost.com/local/why-is-c…', 'indices': [146, 169]}]",sat jun 14 17:21:30 +0000 2008,"[25073877, 976542720]","['realdonaldtrump', 'mayorbowser']",,,0,0,
1274293380671995904,14688438,johnlgoodman,sat jun 20 10:49:51 +0000 2020,en,tuckahoe ny,"again, william barr proves he's not the attorney general of the us, but rather @realdonaldtrump personal lawyer &amp; fixer. manhattan u.s. attorney geoffrey berman has overseen a number of investigations involving the president and his political campaign.  https://t.co/ggwvwnwlk7",original,779,634,false,[],"[{'url': 'https://t.co/ggwvwnwlk7', 'expanded_url': 'https://www.washingtonpost.com/national-security/trump-administration-replaces-manhattan-us-attorney/2020/06/19/acae9348-b298-11ea-8758-bfd1d045525a_story.html', 'display_url': 'washingtonpost.com/national-secur…', 'indices': [258, 281]}]",wed may 07 16:32:50 +0000 2008,[25073877],['realdonaldtrump'],,,0,0,
1274293710247866369,1254875264967991306,mikejoh43402487,sat jun 20 10:51:10 +0000 2020,en,,"@realdonaldtrump the real issue at hand isn’t leftist groups, it’s right wing militia groups trying to make it look like it’s leftist groups doing all the crimes during protests !  https://t.co/fbcnhevumj",original,1,1,false,[],"[{'url': 'https://t.co/fbcnhevumj', 'expanded_url': 'https://www.washingtonpost.com/technology/2020/06/17/trump-warns-leftist-violence-dangerous-threat-emerges-right-wing-boogaloo-movement/', 'display_url': 'washingtonpost.com/technology/202…', 'indices': [181, 204]}]",mon apr 27 20:49:30 +0000 2020,[25073877],['realdonaldtrump'],,,0,0,
1274293795765567488,90466734,gjallarhornet,sat jun 20 10:51:30 +0000 2020,en,"helsingborg, skåne sweden","in #countries keeping the #coronavirus at bay, experts watch #us case numbers with alarm  #murderertrump #removetrump #trumpfascist #trumptraitor #trumprapist #racistpresident #trumplies #russia @realdonaldtrump #trumpracist #fascism #bunkerboy   https://t.co/f1bxqlqbnk",original,7216,191484,false,"[countries, coronavirus, us, murderertrump, removetrump, trumpfascist, trumptraitor, trumprapist, racistpresident, trumplies, russia, trumpracist, fascism, bunkerboy]","[{'url': 'https://t.co/f1bxqlqbnk', 'expanded_url': 'https://www.washingtonpost.com/world/2020/06/19/countries-keeping-coronavirus-bay-experts-watch-us-case-numbers-with-alarm/', 'display_url': 'washingtonpost.com/world/2020/06/…', 'indices': [247, 270]}]",mon nov 16 19:40:21 +0000 2009,[],[],,,0,0,
1274284899726495744,784889895533711360,gilliecriosd,sat jun 20 10:16:09 +0000 2020,und,scotland,@realdonaldtrump https://t.co/u7hgsy5qzp,reply,2392,26294,false,[],"[{'url': 'https://t.co/u7hgsy5qzp', 'expanded_url': 'https://www.theguardian.com/commentisfree/2020/jun/19/john-bolton-book-trump-china', 'display_url': 'theguardian.com/commentisfree/…', 'indices': [17, 40]}]",sat oct 08 22:55:08 +0000 2016,[25073877],['realdonaldtrump'],,,0,0,
1274284941841481729,3069279631,recitesocial,sat jun 20 10:16:19 +0000 2020,en,,@realdonaldtrump your tweet was quoted in an article by @guardian  https://t.co/m3xwuvlsce,reply,9320,37,false,[],"[{'url': 'https://t.co/m3xwuvlsce', 'expanded_url': 'https://www.theguardian.com/us-news/2020/jun/20/tulsa-oklahoma-trump-wild-evening-unrest-coronavirus-fears', 'display_url': 'theguardian.com/us-news/2020/j…', 'indices': [67, 90]}]",mon mar 09 06:51:55 +0000 2015,"[25073877, 87818409]","['realdonaldtrump', 'guardian']",,,0,0,
1274286035657281536,755509385988825088,516carmelo,sat jun 20 10:20:40 +0000 2020,en,"florida, usa",white house defends bolton hiring as trump administration tries to block book. for gods sake let’s not compare the aberration ⁦@realdonaldtrump⁩ is to honest abe any more.  https://t.co/ne2drinv1p,original,472,49347,false,[],"[{'url': 'https://t.co/ne2drinv1p', 'expanded_url': 'https://www.theguardian.com/us-news/2020/jun/19/pen-america-files-brief-opposing-trump-lawsuit-aiming-to-block-bolton-book?cmp=share_iosapp_other', 'display_url': 'theguardian.com/us-news/2020/j…', 'indices': [173, 196]}]",tue jul 19 21:07:29 +0000 2016,[],[],,,0,0,
1274287354900099073,1042168771790733313,csue8971,sat jun 20 10:25:55 +0000 2020,en,"indiana, usa",@realdonaldtrump https://t.co/ivkyatkf4w republicans will pay a hugh price in 2020! corrupt russian republicans!!!,reply,1831,85310,false,[],"[{'url': 'https://t.co/ivkyatkf4w', 'expanded_url': 'https://www.theguardian.com/us-news/2020/jun/20/us-attorney-geoffrey-berman-oversaw-prosecutions-of-trump-allies-abruptly-resigns', 'display_url': 'theguardian.com/us-news/2020/j…', 'indices': [17, 40]}]",tue sep 18 21:49:32 +0000 2018,[25073877],['realdonaldtrump'],,,0,0,
1274288466629722113,25267094,edin1981,sat jun 20 10:30:20 +0000 2020,en,"east lothian, scotland",trump battles to halt memoir as bolton calls president 'not fit for office'  i hope this book highlights also #johnbolton’s failure to resign as an adviser to ⁦@realdonaldtrump⁩ in favour of collecting stories to line his own pockets. https://t.co/iykldzivgk,original,467,14578,false,[johnbolton],"[{'url': 'https://t.co/iykldzivgk', 'expanded_url': 'https://www.theguardian.com/us-news/2020/jun/18/john-bolton-book-trump-interview-not-fit-for-office', 'display_url': 'theguardian.com/us-news/2020/j…', 'indices': [235, 258]}]",thu mar 19 10:27:49 +0000 2009,[],[],,,0,0,
1274288792589877253,1262930293,wendybias,sat jun 20 10:31:37 +0000 2020,en,,@boas5150 @aubrey_huff @billybaldwin @codeofvets @realdonaldtrump let's see... some tidbits about @ivankatrump raking it in thanks to daddy violating the #emolumentsclause.   https://t.co/6gzkdujd7w  making good money off that hotel the foreign diplomats stay in thanks to @realdonaldtrump in the white house.,reply,49,1274,false,[emolumentsclause],"[{'url': 'https://t.co/6gzkdujd7w', 'expanded_url': 'https://www.theguardian.com/us-news/2019/jun/14/ivanka-trump-jared-kushner-revenue-income-2018', 'display_url': 'theguardian.com/us-news/2019/j…', 'indices': [175, 198]}]",tue mar 12 21:34:15 +0000 2013,"[1551460423, 2410068528, 784890784273215488, 856288002435420160, 25073877, 52544275]","['boas5150', 'aubrey_huff', 'billybaldwin', 'codeofvets', 'realdonaldtrump', 'ivankatrump']",,,0,0,
1274289303099707395,885774272974794754,brucesmith78m,sat jun 20 10:33:39 +0000 2020,en,"tampa, fl",rt @perfumeflogger: john bolton memoir reveals uk's fragile relations with ⁦@realdonaldtrump⁩  https://t.co/9imity1wlg,retweeted_tweet_without_comment,3861,13760,false,[],"[{'url': 'https://t.co/9imity1wlg', 'expanded_url': 'https://www.theguardian.com/us-news/2020/jun/19/john-bolton-memoir-reveals-uks-fragile-relations-with-trump?cmp=share_iosapp_other', 'display_url': 'theguardian.com/us-news/2020/j…', 'indices': [95, 118]}]",fri jul 14 08:13:38 +0000 2017,"[3371900770, 25073877]","['perfumeflogger', 'realdonaldtrump']",perfumeflogger,3371900770.0,4,7,1.2742366978286141e+18
1274289479021465600,340587532,riaeller,sat jun 20 10:34:21 +0000 2020,en,texas ,#assange misses court hearing amid calls in australia i missed my court date @qataruniversity https://t.co/lftin66agy i believe woman meaner than men thats my opinion i was accused of being a spy geez this was in 1995 #jimmattox died @joebiden #annanicolesmith son daniel died,original,100,118,false,"[assange, jimmattox, annanicolesmith]","[{'url': 'https://t.co/lftin66agy', 'expanded_url': 'https://www.theguardian.com/media/2020/jun/01/julian-assange-misses-court-hearing-amid-calls-in-australia-for-his-release', 'display_url': 'theguardian.com/media/2020/jun…', 'indices': [94, 117]}]",fri jul 22 23:11:49 +0000 2011,[90668879],['qataruniversity'],,,0,0,
1274290900819156993,1062374360118448128,greenwalker92,sat jun 20 10:40:00 +0000 2020,en,jebloquelestrollsland,@ofrhythm @ianbrettcooper @bayar3a @bohlenlinda @robinbrownfield @akervik_leah @kencoop80 @chrisfrancis54 @jlo_too @berniesanders well i disagree on your narrow definition of populism and and there is some truth in the endogeneity of media/political/cultural establishment.   the american media elite has learned nothing from 2016. it will only get worse  https://t.co/atlapfftsc,reply,379,29987,false,[],"[{'url': 'https://t.co/atlapfftsc', 'expanded_url': 'https://www.theguardian.com/commentisfree/2020/feb/24/us-media-elite-newspapers-television-trump-sanders?cmp=share_androidapp_copy_to_clipboard', 'display_url': 'theguardian.com/commentisfree/…', 'indices': [356, 379]}]",tue nov 13 15:59:20 +0000 2018,"[518930478, 148763010, 17741753, 1145477321215709184, 15651446, 4771249940, 122169960, 1003626830539247616, 843520748815814661]","['ofrhythm', 'ianbrettcooper', 'bayar3a', 'bohlenlinda', 'robinbrownfield', 'akervik_leah', 'kencoop80', 'chrisfrancis54', 'jlo_too']",,,0,0,
1274291857430843393,1035676214860627969,shotwire1,sat jun 20 10:43:48 +0000 2020,en,,@lilbabydreamr18 @igornmw @hkrassenstein @realdonaldtrump https://t.co/aqpwrkxcqx  educate yourself. it’ll be the first time.,reply,0,3,false,[],"[{'url': 'https://t.co/aqpwrkxcqx', 'expanded_url': 'https://www.google.com/amp/s/amp.theguardian.com/us-news/2020/mar/28/trump-coronavirus-misleading-claims', 'display_url': 'google.com/amp/s/amp.theg…', 'indices': [58, 81]}]",fri aug 31 23:50:26 +0000 2018,"[98544063, 1128472161008726017, 963790885937995777, 25073877]","['lilbabydreamr18', 'igornmw', 'hkrassenstein', 'realdonaldtrump']",,,0,0,
1274292594894307328,425110470,jjwvanwaning,sat jun 20 10:46:44 +0000 2020,en,netherlands,'tulsa braces for trump's 'wild evening' amid unrest and coronavirus fears - donald trump threatens protesters and ‘lowlifes’ as mass rally draws outrage from black communities with counter rallies expected' @realdonaldtrump #realdonaldtrump https://t.co/hjrtkvkw32,original,157,3149,false,[realdonaldtrump],"[{'url': 'https://t.co/hjrtkvkw32', 'expanded_url': 'https://www.theguardian.com/us-news/2020/jun/20/tulsa-oklahoma-trump-wild-evening-unrest-coronavirus-fears?cmp=share_btn_tw', 'display_url': 'theguardian.com/us-news/2020/j…', 'indices': [242, 265]}]",wed nov 30 15:33:46 +0000 2011,[],[],,,0,0,
1274292639425130497,1551449484,kentsmithnz,sat jun 20 10:46:55 +0000 2020,en,"wellington, new zealand",@cenkuygur @realdonaldtrump they probably need this guy to stand outside https://t.co/1d8gig5tjg,reply,63,5945,false,[],"[{'url': 'https://t.co/1d8gig5tjg', 'expanded_url': 'https://amp.theguardian.com/us-news/2020/may/07/florida-grim-reaper-beach-interview', 'display_url': 'amp.theguardian.com/us-news/2020/m…', 'indices': [73, 96]}]",thu jun 27 20:40:40 +0000 2013,"[429227921, 25073877]","['cenkuygur', 'realdonaldtrump']",,,0,0,
1274292941964455936,1551449484,kentsmithnz,sat jun 20 10:48:07 +0000 2020,en,"wellington, new zealand",@cenkuygur @realdonaldtrump they probably need this guy to stand outside https://t.co/1d8gig5tjg https://t.co/8iidzp8dbr,reply,63,5945,false,[],"[{'url': 'https://t.co/1d8gig5tjg', 'expanded_url': 'https://amp.theguardian.com/us-news/2020/may/07/florida-grim-reaper-beach-interview', 'display_url': 'amp.theguardian.com/us-news/2020/m…', 'indices': [73, 96]}]",thu jun 27 20:40:40 +0000 2013,"[429227921, 25073877]","['cenkuygur', 'realdonaldtrump']",,,0,0,
1274295557306159104,2605937543,dadaneh,sat jun 20 10:58:30 +0000 2020,en,ici et ailleurs,"bolton's book makes it clear: trump is the amoral charlatan we knew he was https://t.co/hwdu3tcvr8 the president has eroded norms, broken laws, and installed cronies who facilitate his corrupt reign. @realdonaldtrump #potus #bolton",original,425,5021,false,"[potus, bolton]","[{'url': 'https://t.co/hwdu3tcvr8', 'expanded_url': 'https://www.theguardian.com/commentisfree/2020/jun/19/john-bolton-book-trump-china?cmp=share_btn_tw', 'display_url': 'theguardian.com/commentisfree/…', 'indices': [75, 98]}]",fri jun 13 09:52:04 +0000 2014,[],[],,,0,0,
1274286005147893760,955448354510639104,cittadino1914,sat jun 20 10:20:33 +0000 2020,en,,@realdonaldtrump &amp; his lackey ag bill bizarr are obstructing justice again. they just tag teamed sdny us attorney geoffrey berman. why you ask. he would not stop the investigation of rudy giuliani and his ukrainian cronies parnas &amp; fruman. more to follow.  https://t.co/izxpdcleo0,original,6,2,false,[],"[{'url': 'https://t.co/izxpdcleo0', 'expanded_url': 'https://abcnews.go.com/politics/president-donald-trump-fires-us-attorney-southern-district/story?id=71357518', 'display_url': 'abcnews.go.com/politics/presi…', 'indices': [265, 288]}]",mon jan 22 14:33:33 +0000 2018,[25073877],['realdonaldtrump'],,,0,0,
1274287880769282051,363553278,ozymandias0_1,sat jun 20 10:28:00 +0000 2020,en,preston,@realdonaldtrump just thought i'd share this with you before your (nuremburg) rally! hope it really upsets you! bbc news - four reasons why this was a bad week for trump https://t.co/dlx0ff8dy2,original,327,8835,false,[],"[{'url': 'https://t.co/dlx0ff8dy2', 'expanded_url': 'https://www.bbc.co.uk/news/world-us-canada-53102021', 'display_url': 'bbc.co.uk/news/world-us-…', 'indices': [170, 193]}]",sun aug 28 08:25:24 +0000 2011,[25073877],['realdonaldtrump'],,,0,0,
1274293821552168961,1135221556295217152,jacquel97313159,sat jun 20 10:51:36 +0000 2020,en,,"@realdonaldtrump while we are preoccupied with covid-19, 45 million unemployed, police abuse and their unlawful use of deadly force donald trump is planting folks to attempt to have state run tv like dictators do at voice of america with steve bannon! https://t.co/9h0xowkwto",reply,290,6478,false,[],"[{'url': 'https://t.co/9h0xowkwto', 'expanded_url': 'https://www.bbc.com/news/world-us-canada-53111704', 'display_url': 'bbc.com/news/world-us-…', 'indices': [252, 275]}]",sun jun 02 16:28:05 +0000 2019,[25073877],['realdonaldtrump'],,,0,0,
1274294292186492928,1266981598265663488,emad_alyemen,sat jun 20 10:53:29 +0000 2020,en,,"@sahouraxo https://t.co/x41gt1xlkb group pic of some of the 29 kids killed by #saudi airstrike in dahyan, #saada aug 2018 while on a trip by their school bus, lest we don't forget #un &amp; #us complacency &amp; being complicit in #saudi war crimes in #yemen. @realdonaldtrump @joebiden @barackobama",reply,239,3634,false,"[saudi, saada, un, us, saudi, yemen]","[{'url': 'https://t.co/x41gt1xlkb', 'expanded_url': 'https://www.bbc.com/news/world-middle-east-45128367', 'display_url': 'bbc.com/news/world-mid…', 'indices': [11, 34]}]",sun may 31 06:36:05 +0000 2020,[3293406121],['sahouraxo'],,,0,0,
1274294584042909696,1266981598265663488,emad_alyemen,sat jun 20 10:54:38 +0000 2020,en,,"@lvchalamets https://t.co/x41gt1xlkb group pic of some of the 29 kids killed by #saudi airstrike in dahyan, #saada aug 2018 while on a trip by their school bus, lest we don't forget #un &amp; #us complacency &amp; being complicit in #saudi war crimes in #yemen. @realdonaldtrump @joebiden @barackobama",reply,239,3634,false,"[saudi, saada, un, us, saudi, yemen]","[{'url': 'https://t.co/x41gt1xlkb', 'expanded_url': 'https://www.bbc.com/news/world-middle-east-45128367', 'display_url': 'bbc.com/news/world-mid…', 'indices': [13, 36]}]",sun may 31 06:36:05 +0000 2020,[1248854606852935680],['lvchalamets'],,,0,0,
1274295125846503424,777891685565095936,shitboy9000,sat jun 20 10:56:47 +0000 2020,und,"ottawa, ontario",@bstnboy @vikassh09593889 @yaforjoebiden @joebiden https://t.co/wv8xq1fzgq,reply,6,464,false,[],"[{'url': 'https://t.co/wv8xq1fzgq', 'expanded_url': 'https://www.bbc.com/news/world-us-canada-53086042', 'display_url': 'bbc.com/news/world-us-…', 'indices': [51, 74]}]",mon sep 19 15:26:45 +0000 2016,"[499773365, 1265128795331334147, 1167293686591287296, 939091]","['bstnboy', 'vikassh09593889', 'yaforjoebiden', 'joebiden']",,,0,0,
